DsCzer02;DsDzia01;DsGlogNorw;DsGlogNorwArch;DsJelw05;DsJgGrottgeraPM;DsLegRzeczA;DsLegRzeczPM;DsLegSmok;DsLegZlotor;DsLubinMaj;DsNRudaSrebPArch;DsPolkKasz;DsSwidRynek;DsSwidRynekArch;DsSzczKopPM;DsWalbWysPArch;DsWrocKorzPMArch;DsWrocOrzech;DsWrocWie;DsWrocWisA;DsZgorzBohA;DsZgorzMar;KpBydgUjejskiego;KpBydgWPola;KpCiechoTezniowa;KpGrudzIkara;KpInowrSolan;KpNakloPiotraSkargi;KpSadlog;KpTorunDziewulsk;KpTorunLotnisko;KpTorunSzpMiejski;KpWloclLady;KpWloclOkrzei;KpWloclSielska;KpWolice;LbBialaPOrzechowa;LbBialaPPl.TrzechKrzyzy;LbChelmJagWIOS;LbChelmSzpWSSE;LbKrasnikKoszarowa;LbLeczna1000Lecia;LbLublinPiel;LbLublin_Sliwins_5;LbLublinSpokojna;LbLukowBrowarna;LbPulawySkowieszynska;LbRadzyPSitkowskiego;LbRejowiecFabrWIOS;LbTomaszowLubWIOS;LbZamoscHrubieszowsk;LbZamoscWSSE;LdKutnoWIOSMWilcza;LdLodzWIOSACzernik;LdLodzWIOSARubinst;LdLodzWSSEMLegiono;LdLodzWSSEMRudzka;LdPabianWIOSAKonstan;LdRadomsWSSEMZeromsk;LdSieradWSSEMGrunwal;LdSkiernWSSEMReymont;LdZgierzWSSEMStRynek;LuGorzowWIOS_AUT;LuGorzowWSSE_1;LuZgoraWIOS_AUT;MpBochniWSSEKons0105;MpChrzanWSSEGrzy0301;MpKrakowWIOSAKra6117;MpKrakowWIOSPrad6115;MpMaPodhWIOSKosc1508;MpMyslenWIOSRyne0906;MpNoTargWSSESzaf1102;MpNSaczWIOSPija6204;MpNSaczWSSETarn6202;MpOswiecWSSEWiez1301;MpProszWIOSKrol1404;MpSkawinWIOSOsie0606;MpTarnowWIOSSoli6303;MpTrzebiWIOSPils0303;MpWadowiWIOSPSka1805;MpWielicWIOSNiep1904;MzCiechStrazacka;MzLegionBronWSSE;MzLegionZegIMGW;MzNowDwChemWSSE;MzOstMazSikorWSSE;MzOstrolTargowa;MzOtwockBrzozWSSE;MzPiaseczDworWSSE;MzPiastowPulask;MzPlockKolegWSSE;MzPruszKraszeWSSE;MzRadomCz;MzRadomCzWSSE;MzTluszczJKiel;MzWarszAKrzywon;MzWarszBernWoda;MzWarszBielany;MzWarszBorKomWSSE;MzWarszKrucza;MzWarszSGGW;MzWarszZelazWSSE;MzWarZeganWSSE;OpBrzeg101;OpGlub1pyl;OpKlucz227;OpNamys2pyl;OpOlesno3pyl;OpPrud189p;OpStrzel247;PdBialyLegionowa8;PdLomzaSikorskiego;PdSuwPulaski;PkDebicaWSSEParkow;PkJasloWIOSFabr;PkJasloWIOSFlor2;PkKrosnoWSSEKisielewskiego;PkMielWIOSZarzStr;PkNiskoWIOSSzklar;PkPrzemWIOSPDom;PkPrzemyslWIOSMick;PkRzeszWIOSSzop;PkRzeszWSSEPilsud;PkRzeszWSSEWierzb;PkSanokWSSEJezier;PkTarnobWSSE1Maja;Pm.00.s481m;Pm.06.s712m;Pm11WLADw07m;Pm14TCZEw06m;Pm.15.s129m;Pm.63.s079m;Pm.63.wDSMm;SkKielJagiel;SkKielJagielWios;SkOstrowSams;SkOstrowWios;SkOzarowMiec;SkOzarowOsWz;SkPolanTrzc;SkStaracZlota;SlBielbBiel_kossa;SlCieszCies_dojaz;SlCzestCzes_baczy;SlDabroDabr_1000L;SlKatowKato_kossu;SlLubliLubl_piask;SlMiastMias_norwi;SlRacibRaci_boruc;SlRacibRaci_studz;SlRybniRybn_borki;SlWodziWodz_bogum;SlZabrzZabr_sklod;SlZawieZawi_pilsu;SlZawieZawi_zawie;SlZywieZywi_koper;WmDzialdWSSE_Biedraw;WmElblagWSSE_Krole;WmOlsztyWSSE_Zolnier;WmPuszcz_IOS_Borecka;WpGnieznoPM10;WpLeszno411000;WpOstrowWlkpPM10;WpPila5710111;WpPoznanPM10szpital;WpPoznanSzymanowskiego17;ZpGryfWiduchowa003;ZpKoszalinWSSE;ZpSwinoujscieWSSE;ZpSzcSzczecinekPSSE;ZpSzczecin002;ZpSzczecinWSSE
5;9;18;18;4,887;13;17,3;7;0;0;0;40;11;20;20;25;14;11;11;25,7;21,2;23;15;5;17;0;12;13;15;6,386;17;0;7;12;36,4;15,3;4;0;41;24,2;21,8;30,6;28,2;23,1;13,7;21,5;18;21,3;17;15,4;10,6;24,2;19;26;17;9,417;24;0;21;0;15;25;31;7,75;6;15;28;40;36,917;34,292;56;25;25;27,208;40;22;25;34;0;38,833;14;31;22;5;0;6;26;19,8;20;20;0;0;39;19;19;0;28;0;16,813;22;22;0;18;22;30;0;19;0;27;0;27;20;33,773;26,833;13;23;42;0;38;42,8;35;26;20,375;22;15;10;13;13;12;7;16;15;36;42;20;20;31;0;28;11;24;15;16;0;16;24;16;0;15;0;0;23;0;23;0;13;0;12,4;14,6;14,3;8,25;33;5;20;6,48;26;12;3;19;2;21;11,2;12
10;14;0;0;12,538;6;27;25;0;0;22;34;6,2;37;37;23,9;20;0;14;27;27;29;18;11;37;20,3;39;16;22;11,483;20;0;7;11;0;0;8,7;0;49;24,6;36,6;37;40,5;45,7;26,9;45,6;42;26,8;31;15;8,1;27,1;43,5;40;36;23,833;42;0;35;65;31;68;56;25,167;19,3;15;44;54;49,708;43,875;79;49;40;49,208;54;55;31;35;0;53,75;45;38;39;29;0;26;42;31,9;15;60;0;0;19;30;30;0;13;31;37,708;37;75,3;30,3;38;50;40;0;37;46;48;0;38;19;42,125;17,042;15;0;24;0;21;33,3;19;0;20,208;14;14;8;8;21;46;7;0;12;40;50;36;36;36;0;23;22;23;41;38;0;11;30;30;0;19;0;0;48;0;43;0;22;0;37,8;25,1;23,8;12,83;46;38;36;10,59;29;26;12,9;24;1;28;14,7;22
9;20;43;43;25,354;22;43,7;29;0;0;18;34;26,7;37;37;25,9;0;20;0;38,8;36;43;30;52;107;0;25;14;61;21,326;26;0;16;33;39,7;28,4;12,7;0;28;36,3;10,2;26,3;22,2;21,1;18,9;22,5;33;22,5;17;9,2;0;19,2;18,8;41;25;23,875;33;0;29;48;29;25;41;46,583;28,8;24;38;38;52,75;37,875;35;36;34;31,542;35;41;21;37;0;36,625;43;31;28;8;19;13;21;27,8;76;34;0;0;56;27;27;44;17;38;36,592;30;31,2;22,4;22;23;40;0;24;45;44;0;55;24;22,917;28,25;17;0;0;0;0;0;0;0;22,708;25;20;7;16;35;27;15;61;13;42;61;26;26;24;0;15;19;8;31;34;0;23;26;26;0;11;45;7;40;33;26;18;22;0;33,9;28,1;15,8;13,45;37;42;41;1,54;42;47;20,4;43;2;34;19,4;22
13;22;37;37;20,542;27;25,9;0;0;0;22;0;16,4;0;0;69,7;36;21;22;42,3;33,7;37;16;10;31;29,4;31;22;49;23,165;37;0;39;33;0;0;10,5;0;43;45,4;34,2;75,1;70;41,3;27,3;39,9;28;41,5;34;34,2;0;37,5;43;47;39;28,958;37;0;33;46;31;35;50;32,208;25,5;46;65;73;68;60,583;60;61;83;78,75;96;68;46;66;0;69;58;59;50;18;20;17;34;52,6;31;38;0;0;25;31;31;36;25;40;34,021;52;29,3;35;34;34;45;0;46;60;35;0;52;21;39,542;18,042;15;33;25;9;0;0;0;37;32,375;8;12;10;8;17;17;9;27;9;28;28;43;43;63;0;36;44;32;54;58;0;28;40;45;0;14;16;14;57;54;22;42;43;0;29,7;14,2;22,7;18,2;51;20;32;23,15;43;42;11,6;13;2;27;22,8;24
7;22;30;30;20,062;13;38,5;24;0;0;28;0;25,4;78;78;79,7;34;29;31;60,4;51,7;56;17;21;47;0;39;29;65;24,658;0;0;22;28;59,5;0;0;0;39;15,8;42;51,3;42,1;44,3;34,8;46,9;35;44,8;42;27,5;0;54,2;45,2;76;62;41,625;54;0;89;69;43;69;87;36,042;28;27;157;135;117,125;121,5;133;93;198;159,375;193;199;100;150;0;119,583;150;120;66;17;38;30;46;52,8;42;44;0;0;35;36;36;40;15;35;50,004;22;36,7;22,3;39;36;0;0;80;52;68;0;0;31;46,375;14,875;0;59;55;0;56,6;66,7;35;55;59,375;0;0;18;0;24;36;25;35;12;28;32;52;52;0;0;39;51;51;48;130;0;21;102,2;114;0;0;0;115;20;137;150;0;143;0;52,4;37,5;17,8;14,48;56;29;42;36,87;48;55;15,4;13;6;56;31,2;26
29;38;36;36;36,15;27;46,6;37;0;0;31;0;29;82;82;62,2;52;29;29;48,7;42,8;42;18;18;48;25,7;50;19;50;27,617;0;0;42;56;0;0;0;0;42;39,2;17,4;19,7;34,8;28,4;28,3;27,8;38;20,4;39;20,4;0;26,3;25,2;37;30;33,292;32;0;39;33;34;36;48;41,917;32,6;38;0;35;98,542;62,833;150;87;121;150,125;128;46;43;69;0;62,458;79;55;23;16;16;32;14;29,6;26;30;0;0;45;21;21;33;19;35;41,383;69;29,3;14,8;30;20;0;0;50;50;63;0;0;33;31,625;15,292;104;24;83;0;71;82,1;56;32;30,083;43;44;0;46;25;42;43;49;13;29;30;28;28;0;0;15;20;16;34;118;0;0;56,8;79;0;0;0;32;116;59;86;0;58;0;28,4;14,2;0;9,52;33;35;30;29,47;36;54;17,7;13;16;22;24,1;25
28;24;50;50;59,608;0;63,9;47;0;0;0;0;50,7;91;91;85,6;0;40;40;97,1;67,2;71;21;23;45;0;79;20;60;33,235;31;0;25;28;39,7;27,2;20,4;0;50;42,9;78,4;50,2;30,2;46,2;40,2;71,4;26;47,6;20;36,7;0;40,8;19,9;0;27;27,292;39;0;46;30;35;28;58;68,708;45,5;35;0;48;80,75;68,292;165;71;199;103,636;90;51;41;48;0;52,125;79;37;31;24;22;11;55;57,6;42;53;0;25;20;32;32;38;31;29;33,329;28;25,6;27,7;34;44;72;0;70;43;46;0;82;14;38,792;17,958;29;41;0;0;29,4;43,5;50;39;40,417;19;20;0;24;28;40;36;42;11;31;46;26;26;55;0;24;41;28;36;174;0;0;30,6;47;0;24;0;59;55;104;68;0;47;209;34,6;27,5;28,3;19,63;39;50;43;41,13;47;66;35,3;28;23;39;44,1;23
16;21;28;28;42,425;26;57;38;0;0;39;0;60,5;59;59;30,4;15;33;36;51,3;52,1;95;21;48;98;40,3;65;18;103;41,545;47;0;28;21;0;0;29,1;28;125;36,7;154,6;47,2;79,6;55,5;51,1;84,9;50;53,3;55;39,6;0;72,5;105,5;0;50;46,208;58;0;81;55;68;55;84;92,55;53,4;51;143;128;154,833;134,708;264;135;148;236,167;208;98;69;92;0;132,958;203;48;40;33;29;23;32;43,7;50;69;0;45;33;56;56;38;33;38;62,783;38;33,1;0;47;51;62;0;57;65;37;79;97;31;42,958;36,087;58;0;99;0;21;86,2;78;109;81,667;50;69;31;38;40;48;43;55;15;33;48;60;60;56;0;34;63;71;110;88;0;77;118,3;108;0;41;0;122;322;258;193;0;68;160;39;31,9;40,8;23,73;59;59;42;52,77;63;0;41,6;25;38;37;52,1;48
18;32;22;22;46,678;16;123,5;88;0;0;82;0;64,9;44;44;46,9;25;33;0;98;64,4;52;21;43;94;0;16;18;88;51,919;26;0;50;36;44,5;47;33,1;47;81;44,6;72;25;19,3;36,3;40,9;71;80;49,8;74;34,6;0;48,8;73,1;0;67;51,542;64;0;87;75;77;97;96;85,375;59,6;49;116;244;224,722;152,5;211;68;182;66,042;69;390;45;175;26;129,625;246;152;65;35;58;55;0;41,8;51;91;0;74;55;68;68;53;42;47;79,046;52;85,7;54;59;0;66;15;84;41;66;39;39;43;34,875;23,083;69;0;30;19;102;124,2;159;0;16,417;75;67;23;68;43;55;52;59;17;45;65;94;94;46;0;26;40;49;57;173;0;112;219,5;183;0;44;47;53;314;190;187;159;218;97;51,2;37,6;23,7;18,1;68;100;56;82,41;95;0;37,8;42;36;60;53,6;45
13;37;38;38;35,829;16;157,3;99;0;0;82;0;81,2;43;43;54,3;21;55;53;90,4;93,3;45;0;83;111;70;5;20;134;43,614;30;0;44;40;0;0;34,6;39;139;18,8;95;49,7;55,8;56,4;47,7;91,1;80;55,1;80;40;0;63,8;90,7;118;25;64,333;79;0;116;84;100;88;118;85,167;67,4;45;293;175;0;228,125;188;129;201;110,042;131;267;200;306;0;158,083;175;263;132;48;72;87;0;0;74;93;0;101;73;49;49;61;46;66;94,771;69;103;52,6;78;0;103;0;85;93;63;12;0;31;61,375;38,75;17;34;0;0;0;0;0;0;25,125;16;10;12;41;59;78;77;79;25;57;74;83;83;55;0;34;51;74;79;148;0;125;148,5;189;90;63;0;46;238;197;166;0;112;131;97;73,8;57,4;54,79;93;90;68;82,1;94;0;29,5;47;39;98;51,2;50
20;31;34;34;28,829;25;146,5;112;0;0;55;0;69,5;84;84;47,4;30;50;0;84,6;82,4;49;0;82;80;0;3;26;95;45,239;77;0;81;72;85,5;0;27,3;44;108;35;75,5;42,5;77,3;53,7;38,3;69,8;79;66;77;32,9;0;57,5;90,7;94;90;79,125;82;0;120;91;78;103;115;58,792;43,2;45;145;228;310,292;178,304;157;42;166;46,375;74;404;207;328;42;110,083;178;309;112;47;67;67;0;0;72;84;0;99;85;55;55;59;14;65;93,233;63;29,4;49,6;70;0;0;0;101;57;66;0;0;56;111,792;66,333;21;57;33;0;0;0;0;66;27,333;26;20;17;59;77;35;97;105;12;43;59;76;76;49;0;38;50;43;57;30;0;120;111,2;168;61;52;0;27;371;256;198;0;104;60;99;88,9;82,3;69,67;93;53;89;92,7;69;0;24,5;30;24;53;31,6;32
13;19;33;33;16,621;19;34,3;20;0;0;22;0;18,7;43;43;26,5;25;16;20;32;36,5;32;14;27;23;22,1;4;19;49;12,821;0;0;60;66;0;0;0;49;73;0;45,5;62,3;101,2;47,7;37,7;49,2;48;43,8;42;0;0;55,8;62,6;38;27;25,333;34;0;30;44;31;31;39;12,333;16,8;37;103;111;259,708;174,5;173;101;131;95,167;81;131;135;170;0;130,625;112;215;35;0;33;27;0;35,9;27;28;0;28;75;29;29;53;53;46;57,678;23;25,6;32,2;23;0;52;0;52;41;54;23;58;63;54;32,5;24;53;31;0;37,3;59,3;43;93;52,417;30;16;20;53;0;15;0;32;9;20;27;44;44;0;0;36;21;41;50;88;0;34;98,5;113;58;0;0;22;109;93;104;0;110;67;21,5;21,5;20,8;19,38;46;11;25;21,1;32;0;6,3;10;12;21;19,2;17
8;15;21;21;12,483;31;27,9;16;0;0;0;0;18,2;30;30;37,7;15;15;20;0;27,4;31;26;8;18;0;20;25;28;18,743;0;0;14;15;34,7;0;0;38;57;0;40,6;37,8;41;21,9;23,7;30;37;30,3;30;40,8;0;40,4;41,8;0;24;20;23;0;36;22;19;29;30;34,111;12,8;27;27;29;51,167;40,25;75;58;15;89,25;76;17;22;59;0;43,458;52;51;28;0;11;14;0;30,7;26;25;0;54;23;18;18;33;16;29;25,521;21;22;15,2;21;0;0;32;20;28;39;0;0;36;23,87;14,708;49;17;72;0;75,8;72,7;66;73;46,333;42;45;0;0;0;12;0;18;10;11;12;24;24;0;0;35;19;18;35;40;0;18;32,2;34;21;0;0;7;48;28;37;0;40;7;25;18;23,5;16,22;34;9;16;21,03;22;0;8,1;4;16;16;15,7;8
12;12;16;16;7,933;21;13,7;6;23,4;29,8;31;0;8,6;19;19;12,3;7;7;6;20,4;25,8;21;3;18;14;12,9;31;27;14;5,767;19;13;13;11;0;0;8;25;25;22,1;16,6;20,6;35,7;14,7;14,2;15;21;14,2;20;33,6;0;18,7;23,8;0;14;10,917;17;0;15;11;12;13;16;7,818;5,6;29;18;29;27,087;20,958;21;24;14;18,417;19;16;17;24;0;25,75;17;22;14;9;5;15;0;14,6;59;14;0;30;17;14;14;22;48;20;13,313;16;11,3;9,5;11;0;20;0;20;30;16;13;22;25;11,435;10,292;0;17;0;33;41,7;44,5;70;21;16,5;35;33;0;17;15;9;0;12;12;5;15;12;12;26;0;23;10;10;13;14;0;5;16,8;16;18;0;0;16;21;25;11;0;18;23;8,9;17,9;5,6;4,53;29;6;16;8,03;19;0;6,7;5;11;16;12,3;8
7;25;25;25;11,691;17;17,9;8;14,5;38,2;34;0;10,4;20;20;14,9;7;8;7;20;31,9;28;1;17;20;0;6;12;0;4,292;21;26;9;6;29,8;13,1;20;23;18;24,6;12,8;18,5;31,3;19,4;12,6;17,2;18;12;38;13,3;0;12,5;17,5;0;17;12,875;20;21;15;21;15;12;18;12,333;15,7;0;23;34;28,417;23,042;29;29;17;18,542;19;23;22;32;0;26,5;23;27;24;6;15;17;0;16,2;9;14;0;30;15;14;14;24;23;20;12,937;16;11;0;10;0;19;0;29;58;18;93;27;10;8,75;5,5;0;0;29;0;21;18,6;10;19;16,125;10;7;20;3;10;12;10;10;13;16;23;16;16;13;0;0;0;11;12;18;0;5;14,8;17;16;0;0;13;16;0;5;0;12;28;10,9;7;6,6;1,92;32;22;28;6,28;24;0;4,8;9;10;20;0;14
11;21;39;39;19,204;23;54,1;37;41,9;29,1;64;0;52,5;42;42;63,5;19;0;23;66;46,8;35;15;64;40;31,1;14;19;0;17,578;49;51;12;6;0;0;25,1;20;41;41,7;25,1;19,3;53,6;35,2;18,4;34,8;16;37,4;19;13,8;0;19,2;22,6;0;46;37,417;51;67;97;70;40;56;75;43,792;47,2;0;73;114;61,583;77,292;80;60;247;99,708;123;236;56;74;0;81,739;54;50;23;17;18;46;0;21;40;49;0;53;16;29;29;31;59;11;29,379;56;18,3;16,7;38;0;72;0;65;60;51;59;48;4;22,826;8,917;0;0;25;0;24,9;9,6;15;0;23,458;10;9;15;7;26;26;14;20;10;27;31;51;51;37;0;0;0;29;32;40;0;31;61,7;45;39;0;35;35;62;0;64;54;34;92;44,1;27,9;24,5;13,92;67;46;46;30,21;67;0;14,2;16;25;40;0;29
7;25;0;0;22,217;17;88,5;64;42;40,1;64;0;50,7;33;33;57,8;19;26;26;41,8;44,4;38;14;32;38;0;7;13;0;29,579;39;50;33;31;49,6;35,3;20;46;57;29,6;32,9;46,8;44,6;37,7;26,2;38,5;46;45,8;35;28,8;0;30;24,4;0;31;33,208;36;42;72;34;27;42;51;39,208;34,8;0;112;165;244,792;193,167;191;57;148;109,917;117;193;123;224;0;133,458;168;178;47;10;41;10;0;41;45;45;46;35;39;35;35;35;39;26;51,138;54;56,7;22,4;39;0;36;0;42;35;0;0;35;23;46,75;29,708;0;0;0;0;0;0;0;0;23,375;10;19;30;15;38;26;15;0;10;27;34;64;64;31;0;0;0;24;49;30;0;30;81,9;54;12;0;7;12;45;88;44;43;52;25;51,9;37,2;24,9;33,89;54;9;34;39,17;43;0;21,6;16;21;42;32,6;27
11;24;0;0;13,792;30;25,7;0;9,6;31;33;0;19,7;0;0;38,8;0;14;17;0;28,3;28;6;45;31;28,2;0;17;0;13,171;67;35;38;29;0;0;9,1;46;54;32,5;0;40;41,1;33,7;23,5;32,9;44;36,2;38;29,6;0;29,2;24,6;0;31;20,625;37;36;30;37;19;28;40;23,25;22,2;0;39;70;147,792;91,75;107;46;37;64,542;76;39;67;101;0;56,75;36;108;37;10;31;11;0;25,2;29;31;27;26;28;26;26;0;63;13;34,979;11;27,5;20,9;30;0;0;0;35;46;32;0;0;42;32,435;24,391;0;33;36;0;0;0;0;41;24,542;20;13;8;31;0;21;10;23;0;17;33;29;29;30;0;0;0;29;32;18;0;18;62,2;43;35;0;13;10;53;55;48;47;29;17;20,9;23,3;22,1;19,98;63;4;24;4,57;57;0;13,1;9;14;32;24,1;25
5;14;22;22;14,838;29;21,7;12;9,6;25,7;18;0;22,6;26;26;35,8;11;16;18;0;31,6;32;6;16;29;0;14;23;16;15,013;0;0;0;0;64,5;0;0;33;75;19,2;0;39,8;53,3;43;26,7;52,5;33;52,4;42;37,5;35,8;37,4;59,9;43;37;29,25;37;45;65;45;25;41;54;26,5;32,4;0;49;110;104,542;81,25;134;35;44;77,042;90;81;47;65;0;85,833;43;63;42;11;35;14;0;16,2;46;39;26;34;25;32;32;0;20;22;43,337;0;40,3;19,1;35;0;0;18;42;30;40;0;0;28;32,75;22,917;0;24;45;36;32,2;42;26;61;28,542;27;18;47;0;0;21;17;36;0;15;17;48;48;0;0;31;29;40;50;18;0;31;41,1;30;23;0;0;2;30;20;53;0;58;6;31,4;17,9;29,8;15,37;45;2;24;28,62;12;0;12,6;18;13;27;19,8;12
7;18;23;23;7,033;14;14,6;19;9,6;12,8;11;0;17,9;18;18;23;10;10;12;0;31,6;16;1;11;14;33,3;6;10;23;13,212;0;0;0;0;0;0;0;35;70;27,5;0;47,7;42,8;15,8;22,7;29,8;43;32,7;37;36,7;28,6;20;23;22;20;18,875;22;24;45;26;15;37;25;9,583;19,5;0;26;31;0;65,042;60;23;39;76,125;69;20;38;32;0;57,667;15;44;32;16;0;16;0;31;35;29;24;14;14;20;20;0;14;18;41,208;0;29,4;11,5;23;0;18;40;17;41;34;24;29;0;31,042;24,667;0;18;32;28;43,7;47,5;42;53;17,958;0;19;0;20;0;19;19;26;0;14;15;27;27;0;0;21;22;26;40;9;0;24;27,1;25;14;0;0;9;23;14;36;0;33;1;30,4;12,7;18,2;21,22;24;40;13;18,87;17;0;5,9;18;11;22;12,9;7
9;9;22;22;4,7;22;10,6;3;14,5;23,9;9;0;4,4;18;18;13,5;0;6;6;0;18,1;14;6;16;13;0;8;10;14;4,704;26;19;0;0;29,8;19,1;6,2;18;62;40,8;21,8;30,8;23,8;17,3;16,8;23,1;19;11;21;19,6;9,3;15,8;21,2;21;13;13,167;17;16;19;12;9;0;16;6,167;14,2;20;21;23;0;21,167;24;18;15;19,708;37;13;19;21;0;26,292;14;24;23;15;0;15;0;24;17;13;16;11;14;12;12;0;9;15;26,621;0;20,9;5,6;15;0;29;44;17;26;26;32;14;29;18,042;15,25;0;22;0;21;36;30,2;33;34;14,083;0;0;0;22;0;9;12;15;0;9;14;16;16;18;0;20;19;13;22;9;0;7;15,9;18;10;7;13;4;17;9;18;163;18;6;17,8;7,5;10;22,68;28;4;8;9,76;14;0;2,8;4;11;0;10,8;8
9;10;34;34;11,404;0;20;11;9,2;20,1;10;56;11,5;24;24;18,1;5;8;10;8,8;14,9;21;17;21;26;0;4;13;26;6,2;27;15;0;4;0;0;5,8;39;62;24,6;16,5;30,4;26;26,5;16,7;22,6;18;30,3;39;17,5;18,2;25,8;0;64;20;14,208;26;25;20;28;17;0;33;15,417;28;12;37;52;0;35,542;39;35;25;30,542;30;0;54;36;0;36,083;27;30;21;20;0;8;0;12,6;15;21;10;24;6;23;23;0;11;13;16,354;0;22;0;21;0;25;30;31;32;11;76;18;14;16,083;8,625;0;24;30;24;21;24;25;37;30,042;0;0;14;18;0;16;9;13;0;18;29;20;20;21;0;35;18;19;13;24;0;5;14;21;6;30;9;17;23;69;18;43;6;28;16,2;19,6;9;4,31;40;11;39;9,12;28;25;6,3;11;9;16;0;22
6;18;38;38;8,943;15;31,6;18;8,6;16,4;22;106;31,9;29;29;27,4;12;20;0;20;23,3;27;14;15;24;0;20;11;29;16,643;25;28;10;11;34,7;0;9,8;43;51;21,7;99,1;27,8;31,3;30,3;25,3;52,5;41;39,5;41;0;90,6;45,3;0;0;42;32,792;44;44;74;52;33;0;51;26,583;22,6;29;117;94;128,75;110,125;69;65;111;108,875;0;0;140;95;0;67,667;61;285;40;18;0;12;0;7;40;31;24;39;19;40;40;0;19;20;29,408;0;36,5;22,7;33;0;35;0;48;39;14;39;34;15;28,875;18,958;15;0;43;23;26,3;28,1;33;0;58,875;23;24;31;14;0;24;18;33;0;13;23;56;56;48;0;30;36;45;43;34;0;0;61,3;42;1;106;10;31;37;0;57;69;11;41;38,8;21,4;22,9;19,34;32;18;29;24,62;29;33;8,7;7;4;22;0;13
7;17;24;24;14,167;30;29,2;21;5,8;25,4;16;61;18,8;30;30;26,7;14;15;18;46;37,5;21;19;0;22;0;18;15;30;17,33;44;37;18;19;0;0;9,8;41;37;20,4;45;46,4;57,6;49,5;31,7;31,9;47;56,4;33;37,1;86,5;36,2;0;0;31;34,292;33;41;59;46;28;0;47;22,833;22,7;15;41;72;223,375;143,625;70;33;102;187,25;0;0;102;125;0;88,042;72;127;39;28;0;8;0;14;63;43;37;34;28;35;35;0;24;27;69,767;0;44,2;22,8;41;0;35;24;29;59;29;16;32;26;42,083;32,917;41;0;0;55;0;0;0;0;47,833;49;63;41;39;0;24;22;35;0;23;25;92;92;49;0;36;48;42;62;18;0;32;61;36;1;9;0;15;32;25;49;0;26;7;46,9;21,7;28,9;30,28;36;32;24;23,92;29;29;11,1;21;8;31;18,5;17
3;9;26;26;5,621;28;11,4;5;7,8;16,4;8;39;8,4;15;15;14,2;5;9;6;29;39,5;15;9;0;12;0;5;22;14;11,278;38;28;17;19;34,7;0;5,1;39;40;35;19,9;44,6;70,5;29,5;21,6;31,3;35;33,2;32;33,3;19,1;18,3;0;0;16;20,458;21;19;33;17;12;0;32;7,208;7,8;15;21;43;115,917;58,125;33;14;47;56,958;0;22;20;17;30;37,042;7;130;17;14;0;5;0;17,6;28;20;26;14;32;18;18;0;11;26;47,783;21;99;25,2;19;0;21;19;13;73;35;0;20;35;25,542;24,042;44;29;63;30;0;0;0;26;17,917;32;39;37;58;0;12;14;17;0;13;14;23;23;16;0;21;22;19;34;7;0;20;0;20;56;10;4;15;15;15;20;39;15;7;18,5;7,3;10,5;21,27;18;17;13;9,55;64;16;4,2;6;2;11;10,1;30
11;18;28;28;13,625;48;30,5;21;7,8;32,9;20;116;18;37;37;27,9;15;13;18;19,5;20,3;20;0;10;31;0;11;12;35;15,288;0;0;6;6;0;0;0;48;47;42,1;69,4;11,4;50,7;64;35,2;55,2;45;81;43;26,7;28,1;50,3;0;0;44;24,625;42;58;58;83;43;0;63;22,792;23,1;13;117;172;159,042;129,083;71;103;79;134,333;0;182;83;83;59;105,333;75;98;29;13;0;13;0;8,8;56;46;31;27;10;41;41;0;23;20;30,142;38;34,3;25;34;0;0;31;59;32;18;0;0;24;31,667;19,917;21;30;32;0;43,2;0;16;34;29,833;14;21;15;22;0;25;10;14;0;18;21;86;86;0;0;38;48;43;59;86;0;67;77,9;74;8;0;0;65;165;162;154;0;67;125;41,4;12,6;17,3;15,71;39;24;29;15,15;83;35;7,9;8;5;27;15,2;13
5;15;66;66;9,667;27;24,3;11;7,8;10,9;18;64;36,2;29;29;27;11;17;10;10;19,4;26;0;23;40;0;37;19;48;25,042;0;0;19;52;34,6;0;0;39;50;30;18,2;50,1;69,5;29,4;28,2;33,3;32;28,1;38;28,3;37,4;32,9;0;63;38;42,417;40;54;61;43;35;0;57;31,417;31,3;24;78;99;178,792;132;72;49;91;69,875;0;116;77;121;28;97,5;68;85;44;21;0;11;0;12,3;33;30;33;39;10;27;27;0;17;29;35,837;19;36,7;22,8;27;0;0;15;26;27;40;0;0;28;32,167;27,167;39;25;50;0;93,7;0;35;36;24,417;27;28;0;42;0;52;40;36;0;26;30;35;35;0;0;18;36;25;34;24;0;65;61,5;67;78;0;0;9;98;87;77;0;37;30;44,8;21,6;28,9;24,65;36;25;21;23,62;39;42;7,3;16;11;44;13,3;6
